Date,Year,Time,Elevation_m,Volume_mcm,Inflow_cms,Outflow_cms,AvgRainFall_mm
27 Nov,2021,01:00,182.68,510.1137325,121.0194472,190.3888889,0
27 Nov,2021,02:00,182.68,510.1137325,125.1111111,125.1111111,0
27 Nov,2021,03:00,182.67,509.864093,42.98904166,112.3333333,0
27 Nov,2021,04:00,182.67,509.864093,142.6111111,142.6111111,0
27 Nov,2021,05:00,182.67,509.864093,125.6666667,125.6666667,0
27 Nov,2021,06:00,182.66,509.6145441,77.45863613,146.7777778,0
27 Nov,2021,07:00,182.66,509.6145441,109.8333333,109.8333333,0
27 Nov,2021,08:00,182.65,509.3650857,41.09489722,110.3888889,0.2
27 Nov,2021,09:00,182.64,509.1157179,146.9533805,216.2222222,0
27 Nov,2021,10:00,182.63,508.8664406,71.14519723,140.3888889,0
27 Nov,2021,11:00,182.63,508.8664406,155.1666667,155.1666667,0
27 Nov,2021,12:00,182.63,508.8664406,148.7777778,148.7777778,0
27 Nov,2021,13:00,182.62,508.6172539,102.0592361,171.2777778,0
27 Nov,2021,14:00,182.62,508.6172539,136.5,136.5,0
27 Nov,2021,15:00,182.61,508.3681577,94.25105273,163.4444444,0
27 Nov,2021,16:00,182.6,508.119152,57.05398055,126.2222222,0
27 Nov,2021,17:00,182.6,508.119152,122.0555556,122.0555556,0
27 Nov,2021,18:00,182.59,507.8702369,163.1902416,232.3333333,0
27 Nov,2021,19:00,182.58,507.6214123,180.1598361,249.2777778,0
27 Nov,2021,20:00,182.55,506.8754817,150.4081861,357.6111111,0
27 Nov,2021,21:00,182.51,505.8821753,26.13708893,302.0555556,0
27 Nov,2021,22:00,182.47,504.8903174,37.09504443,312.6111111,0
27 Nov,2021,23:00,182.46,504.6425793,96.01719163,164.8333333,0
27 Nov,2021,00:00,182.45,504.3949317,85.20900833,154,0
28 Nov,2021,01:00,182.44,504.1473747,65.23415833,134,0
28 Nov,2021,02:00,182.44,504.1473747,94.27777778,94.27777778,0
28 Nov,2021,03:00,182.44,504.1473747,104,104,0
28 Nov,2021,04:00,182.45,504.3949317,206.099175,137.3333333,0
28 Nov,2021,05:00,182.45,504.3949317,160.9444444,160.9444444,0
28 Nov,2021,06:00,182.44,504.1473747,124.1230472,192.8888889,0
28 Nov,2021,07:00,182.43,503.8999082,65.81486393,134.5555556,0
28 Nov,2021,08:00,182.42,503.6525323,67.22890273,135.9444444,0
28 Nov,2021,09:00,182.41,503.4052469,85.86516393,154.5555556,0.2
28 Nov,2021,10:00,182.4,503.158052,65.33475833,134,0
28 Nov,2021,11:00,182.4,503.158052,133.4444444,133.4444444,0
28 Nov,2021,12:00,182.4,503.158052,89,89,0
28 Nov,2021,13:00,182.4,503.158052,100.1111111,100.1111111,0
28 Nov,2021,14:00,182.4,503.158052,139.8333333,139.8333333,0.4
28 Nov,2021,15:00,182.39,502.9109477,95.08213053,163.7222222,0.2
28 Nov,2021,16:00,182.38,502.6639339,67.32950273,135.9444444,0
28 Nov,2021,17:00,182.38,502.6639339,117.3333333,117.3333333,0
28 Nov,2021,18:00,182.37,502.4170106,122.6324305,191.2222222,0
28 Nov,2021,19:00,182.36,502.1701779,60.43535833,129,0
28 Nov,2021,20:00,182.35,501.9234357,81.01606393,149.5555556,0
28 Nov,2021,21:00,182.35,501.9234357,165.9444444,165.9444444,0
28 Nov,2021,22:00,182.34,501.6767841,54.93010277,123.4444444,0
28 Nov,2021,23:00,182.33,501.430223,74.67747503,143.1666667,0
28 Nov,2021,00:00,182.32,501.1837525,66.92484723,135.3888889,
29 Nov,2021,01:00,182.31,500.9373725,105.0055527,173.4444444,0
29 Nov,2021,02:00,182.3,500.691083,74.47514723,142.8888889,0
29 Nov,2021,03:00,182.3,500.691083,145.3888889,145.3888889,0
29 Nov,2021,04:00,182.29,500.4448841,113.3891861,181.7777778,0
29 Nov,2021,05:00,182.28,500.1987757,88.96989163,157.3333333,0
29 Nov,2021,06:00,182.27,499.9527578,105.3839305,173.7222222,0
29 Nov,2021,07:00,182.26,499.7068305,130.4090805,198.7222222,0
29 Nov,2021,08:00,182.23,498.9695918,-3.5663028,201.2222222,0
29 Nov,2021,09:00,182.21,498.4785521,107.8778445,244.2777778,0
29 Nov,2021,10:00,182.18,497.7426715,73.1998361,277.6111111,0
29 Nov,2021,11:00,182.15,497.0076057,5.0928528,209.2777778,0
29 Nov,2021,12:00,182.12,496.2733549,85.8747583,289.8333333,0
29 Nov,2021,13:00,182.12,496.2733549,107.0555556,107.0555556,0
29 Nov,2021,14:00,182.11,496.0287857,151.6196639,219.5555556,0
29 Nov,2021,15:00,182.1,495.784307,89.14481393,157.0555556,0
29 Nov,2021,16:00,182.06,494.8072977,0.108533333,271.5,0
29 Nov,2021,17:00,182.03,494.0754914,134.0538083,337.3333333,0.8
29 Nov,2021,18:00,181.98,492.8576251,19.31490277,357.6111111,12.8
29 Nov,2021,19:00,181.95,492.1279917,92.4351861,295.1111111,1.2
29 Nov,2021,20:00,181.91,491.1564149,50.50642223,320.3888889,0.2
29 Nov,2021,21:00,181.85,489.7017657,3.708577801,407.7777778,0
29 Nov,2021,22:00,181.83,489.217607,178.5670223,313.0555556,0
29 Nov,2021,23:00,181.78,488.0087947,38.10768057,373.8888889,0
29 Nov,2021,00:00,181.74,487.0433745,19.04995553,287.2222222,0
30 Nov,2021,01:00,181.75,487.2845937,167.2831194,100.2777778,0
30 Nov,2021,02:00,181.76,487.5259035,165.9193806,98.88888889,0
30 Nov,2021,03:00,181.8,488.492048,347.2623556,78.88888889,0
30 Nov,2021,04:00,181.81,488.7338105,166.6006861,99.44444444,0
30 Nov,2021,05:00,181.82,488.9756635,175.514725,108.3333333,0
30 Nov,2021,06:00,181.83,489.217607,180.2620972,113.0555556,0
30 Nov,2021,07:00,181.85,489.7017657,227.5440889,93.05555556,0
30 Nov,2021,08:00,181.87,490.1862866,235.4780222,100.8888889,0
30 Nov,2021,09:00,181.87,490.1862866,106.1666667,106.1666667,0
30 Nov,2021,10:00,181.89,490.6711697,250.5786222,115.8888889,0
30 Nov,2021,11:00,181.91,491.1564149,228.457,93.66666667,0
30 Nov,2021,12:00,181.92,491.3991733,155.266225,87.83333333,0
30 Nov,2021,13:00,181.93,491.6420222,179.4580417,112,0
30 Nov,2021,14:00,181.94,491.8849617,153.0943028,85.61111111,0
30 Nov,2021,15:00,181.95,492.1279917,182.841675,115.3333333,0
30 Nov,2021,16:00,181.96,492.3711123,157.0334917,89.5,0
30 Nov,2021,17:00,181.98,492.8576251,234.6424333,99.5,0
30 Nov,2021,18:00,181.98,492.8576251,82,82,0
30 Nov,2021,19:00,181.98,492.8576251,76.16666667,76.16666667,0
30 Nov,2021,20:00,181.99,493.1010173,164.3311639,96.72222222,0
30 Nov,2021,21:00,182,493.3445,163.8007583,96.16666667,0
30 Nov,2021,22:00,182.01,493.5880733,154.9370194,87.27777778,0
30 Nov,2021,23:00,182.01,493.5880733,87.55555556,87.55555556,0
30 Nov,2021,00:00,182.02,493.8317371,147.4621694,79.77777778,0
1 Dec,2021,01:00,182.02,493.8317371,152.2777778,152.2777778,0
1 Dec,2021,02:00,182.02,493.8317371,110.8888889,110.8888889,0
1 Dec,2021,03:00,182.03,494.0754914,184.7095417,117,0.02
1 Dec,2021,04:00,182.02,493.8317371,108.457125,176.1666667,0.04
1 Dec,2021,05:00,182.02,493.8317371,132.2777778,132.2777778,0
1 Dec,2021,06:00,182,493.3445,13.04525556,148.3888889,0
1 Dec,2021,07:00,181.99,493.1010173,139.6436861,207.2777778,0
1 Dec,2021,08:00,181.99,493.1010173,208.9444444,208.9444444,0
1 Dec,2021,09:00,181.95,492.1279917,84.77068889,355.0555556,0
1 Dec,2021,10:00,181.92,491.3991733,40.10598056,242.5555556,0
1 Dec,2021,11:00,181.89,490.6711697,150.8878861,353.1111111,0
1 Dec,2021,12:00 NN,181.86,489.9439809,142.503125,344.5,0
1 Dec,2021,13:00,181.84,489.4596411,141.3500556,275.8888889,0
1 Dec,2021,14:00,181.81,488.7338105,102.3248194,303.9444444,0
1 Dec,2021,15:00,181.79,488.2503761,107.9904444,242.2777778,0
1 Dec,2021,16:00,181.77,487.7673038,76.1466,210.3333333,0
1 Dec,2021,17:00,181.75,487.2845937,130.1360889,264.2222222,0
1 Dec,2021,18:00,181.74,487.0433745,151.661325,218.6666667,0
1 Dec,2021,19:00,181.72,486.5612077,130.2869889,264.2222222,0
1 Dec,2021,20:00,181.7,486.079403,113.1653667,247,0
1 Dec,2021,21:00,181.69,485.8386365,134.5648528,201.4444444,0
1 Dec,2021,22:00,181.68,485.5979605,106.2566694,173.1111111,0
1 Dec,2021,23:00,181.67,485.357375,103.7818194,170.6111111,0
1 Dec,2021,12:00 MN,181.66,485.1168801,82.69585833,149.5,0
2 Dec,2021,01:00,181.66,485.1168801,106.1666667,106.1666667,0
2 Dec,2021,02:00,181.67,485.357375,153.2485861,86.44444444,0
2 Dec,2021,03:00,181.67,485.357375,91.16666667,91.16666667,0
2 Dec,2021,04:00,181.68,485.5979605,155.7737361,88.94444444,0
2 Dec,2021,05:00,181.69,485.8386365,158.0211083,91.16666667,0
2 Dec,2021,06:00,181.69,485.8386365,81.44444444,81.44444444,0
2 Dec,2021,07:00,181.69,485.8386365,102,102,0
2 Dec,2021,08:00,181.69,485.8386365,84.22,84.22,0
2 Dec,2021,09:00,181.68,485.5979605,65.97555833,132.83,0
2 Dec,2021,10:00,181.68,485.5979605,126.17,126.17,0
2 Dec,2021,11:00,181.67,485.357375,39.06070833,105.89,0
2 Dec,2021,12:00 NN,181.67,485.357375,103.94,103.94,0
2 Dec,2021,13:00,181.67,485.357375,93.11,93.11,0
2 Dec,2021,14:00,181.67,485.357375,125.06,125.06,0
2 Dec,2021,15:00,181.66,485.1168801,68.80696944,135.6111111,0
2 Dec,2021,16:00,181.65,484.8764757,67.99878611,134.7777778,0
2 Dec,2021,17:00,181.65,484.8764757,100.6111111,100.6111111,0
2 Dec,2021,18:00,181.66,485.1168801,151.0012139,84.22222222,0
2 Dec,2021,19:00,181.66,485.1168801,60.61111111,60.61111111,0.04
2 Dec,2021,20:00,181.66,485.1168801,93.94444444,93.94444444,0.04
2 Dec,2021,21:00,181.66,485.1168801,100.8888889,100.8888889,0
2 Dec,2021,22:00,181.66,485.1168801,84.22222222,84.22222222,0
2 Dec,2021,23:00,181.66,485.1168801,56.72222222,56.72222222,0
2 Dec,2021,12:00 MN,181.66,485.1168801,97.27777778,97.27777778,0
3 Dec,2021,01:00,181.65,484.8764757,128.8321194,195.6111111,0
3 Dec,2021,02:00,181.63,484.3959386,74.90635556,208.3888889,0
3 Dec,2021,03:00,181.61,483.9157637,48.61806667,182,0
3 Dec,2021,04:00,181.6,483.675812,108.4023139,175.0555556,0
3 Dec,2021,05:00,181.59,483.4359509,91.20524167,157.8333333,0
3 Dec,2021,06:00,181.58,483.1961803,147.3415028,213.9444444,0
3 Dec,2021,07:00,181.55,482.4774117,54.28651944,253.9444444,0.02
3 Dec,2021,08:00,181.53,481.9986854,54.57602222,187.5555556,0.022222222
3 Dec,2021,09:00,181.51,481.5203213,29.9544,162.8333333,0
3 Dec,2021,10:00,181.5,481.281275,93.37603611,159.7777778,0
3 Dec,2021,11:00,181.48,480.8034541,62.04974444,194.7777778,0
3 Dec,2021,12:00 NN,181.46,480.3259953,79.37256667,212,0
3 Dec,2021,13:00,181.45,480.0874017,118.2240083,184.5,0
3 Dec,2021,14:00,181.44,479.8488987,131.0269361,197.2777778,0.02
3 Dec,2021,15:00,181.43,479.6104862,87.440975,153.6666667,0.02
3 Dec,2021,16:00,181.41,479.1339329,72.40184444,204.7777778,0.18
3 Dec,2021,17:00,181.4,478.895792,77.23864722,143.3888889,0.02
3 Dec,2021,18:00,181.39,478.6577417,70.59713056,136.7222222,0
3 Dec,2021,19:00,181.37,478.1819126,74,128.1111111,0.02
3 Dec,2021,20:00,181.37,478.1819126,111.1666667,111.1666667,0.26
3 Dec,2021,21:00,181.35,477.7064457,92,116.7222222,0.24
3 Dec,2021,22:00,181.33,477.231341,52.80424445,184.7777778,0.14
3 Dec,2021,23:00,181.33,477.231341,110.3333333,110.3333333,0.02
3 Dec,2021,12:00 MN,181.32,476.9939245,86.60651389,152.5555556,0.02
4 Dec,2021,01:00,181.32,476.9939245,137.2777778,137.2777778,0.015384615
4 Dec,2021,02:00,181.31,476.7565985,103.8538861,169.7777778,0.061538462
4 Dec,2021,03:00,181.31,476.7565985,134.5,134.5,0.030769231
4 Dec,2021,04:00,181.3,476.519363,56.93459167,122.8333333,0.092307692
4 Dec,2021,05:00,181.29,476.2822181,60.84863056,126.7222222,0.046153846
4 Dec,2021,06:00,181.27,475.8081998,61.71715556,193.3888889,0.061538462
4 Dec,2021,07:00,181.25,475.3345437,57.37331111,188.9444444,0.107692308
4 Dec,2021,08:00,181.24,475.0978515,147.918825,213.6666667,0.076923077
4 Dec,2021,09:00,181.23,474.8612498,74.33286389,140.0555556,0.076923077
4 Dec,2021,10:00,181.22,474.6247387,62.469125,128.1666667,0.015384615
4 Dec,2021,11:00,181.21,474.3883181,60.54983056,126.2222222,0.553846154
4 Dec,2021,12:00 NN,181.2,474.151988,76.13053611,141.7777778,0.076923077
4 Dec,2021,13:00,181.2,474.151988,118.7222222,118.7222222,0.123076923
4 Dec,2021,14:00,181.19,473.9157485,98.10013056,163.7222222,0.461538462
4 Dec,2021,15:00,181.18,473.6795995,66.45861389,132.0555556,0.123076923
4 Dec,2021,16:00,181.18,473.6795995,155.3888889,155.3888889,0.6
4 Dec,2021,17:00,181.17,473.443541,57.87265278,123.4444444,0.276923077
4 Dec,2021,18:00,181.15,472.9716957,24.32075556,155.3888889,0.138461538
4 Dec,2021,19:00,181.14,472.7359089,37.670325,103.1666667,0.092307692
4 Dec,2021,20:00,181.13,472.5002126,58.25103056,123.7222222,0.169230769
4 Dec,2021,21:00,181.13,472.5002126,70.38888889,70.38888889,0.107692308
4 Dec,2021,22:00,181.12,472.2646069,15.49840278,80.94444444,0.015384615
4 Dec,2021,23:00,181.12,472.2646069,110.3888889,110.3888889,0.015384615
4 Dec,2021,12:00 MN,181.11,472.0290917,73.57910833,139,0
5 Dec,2021,01:00,181.11,472.0290917,89,89,0
5 Dec,2021,02:00,181.11,472.0290917,93.16666667,93.16666667,0.02
5 Dec,2021,03:00,181.1,471.793667,55.54870278,120.9444444,0.02
5 Dec,2021,04:00,181.1,471.793667,153.7222222,153.7222222,0
5 Dec,2021,05:00,181.08,471.3230893,118.5617444,249.2777778,0
5 Dec,2021,06:00,181.06,470.8528737,85.88456667,216.5,0
5 Dec,2021,07:00,181.03,470.1482294,45.20991945,240.9444444,0
5 Dec,2021,08:00,181.01,469.6789193,73.35828889,203.7222222,0
5 Dec,2021,09:00,180.99,469.2099713,29.57,159.8333333,0
5 Dec,2021,10:00,180.98,468.9756331,114.7393917,179.8333333,0
5 Dec,2021,11:00,180.98,468.9756331,115.6666667,115.6666667,0
5 Dec,2021,12:00 NN,180.97,468.7413854,77.26454167,142.3333333,0
5 Dec,2021,13:00,180.96,468.5072283,89.78969167,154.8333333,0
5 Dec,2021,14:00,180.95,468.2731617,126.2037306,191.2222222,0
5 Dec,2021,15:00,180.94,468.0391857,64.56221389,129.5555556,0
5 Dec,2021,16:00,180.93,467.8053002,113.4762528,178.4444444,0
5 Dec,2021,17:00,180.92,467.5715053,100.4458472,165.3888889,0
5 Dec,2021,18:00,180.91,467.3378009,86.02655278,150.9444444,0
5 Dec,2021,19:00,180.9,467.104187,39.10725833,104,0
5 Dec,2021,20:00,180.9,467.104187,93.72222222,93.72222222,0
5 Dec,2021,21:00,180.9,467.104187,126.2222222,126.2222222,0
5 Dec,2021,22:00,180.89,466.8706637,63.299075,128.1666667,0
5 Dec,2021,23:00,180.89,466.8706637,105.9444444,105.9444444,0
5 Dec,2021,12:00 MN,180.88,466.6372309,67.76866944,132.6111111,0
6 Dec,2021,01:00,180.87,466.4038886,131.9604861,196.7777778,0
6 Dec,2021,02:00,180.85,465.9374757,23.88531111,153.4444444,0
6 Dec,2021,03:00,180.84,465.7044051,130.6470472,195.3888889,0
6 Dec,2021,04:00,180.82,465.2385355,61.25843333,190.6666667,0.015384615
6 Dec,2021,05:00,180.8,464.773028,79.69236667,209,0
6 Dec,2021,06:00,180.79,464.5404101,192.1616861,256.7777778,0
6 Dec,2021,07:00,180.75,463.6108437,0.509355556,258.7222222,0
6 Dec,2021,08:00,180.72,462.9146197,86.43775833,279.8333333,0
6 Dec,2021,09:00,180.7,462.450923,52.69536667,181.5,0
6 Dec,2021,10:00,180.68,461.9875885,92.51818889,221.2222222,0.076923077
6 Dec,2021,11:00,180.65,461.2932657,43.35479722,236.2222222,2.169230769
6 Dec,2021,12:00 NN,180.62,460.5997579,98.30336944,290.9444444,0
6 Dec,2021,13:00,180.6,460.137872,72.92058889,201.2222222,0
6 Dec,2021,14:00,180.58,459.6763483,94.6323,222.8333333,0
6 Dec,2021,15:00,180.56,459.2151867,109.9551222,238.0555556,0.338461538
6 Dec,2021,16:00,180.53,458.5241234,40.537975,232.5,0.969230769
6 Dec,2021,17:00,180.5,457.833875,56.04210278,247.7777778,0
6 Dec,2021,18:00,180.49,457.6039733,147.4717417,211.3333333,0.123076923
6 Dec,2021,19:00,180.46,456.9148113,64.89945833,256.3333333,0
6 Dec,2021,20:00,180.45,456.6852717,83.96123055,147.7222222,0
6 Dec,2021,21:00,180.45,456.6852717,85.22222222,85.22222222,0
6 Dec,2021,22:00,180.45,456.6852717,101.0555556,101.0555556,0
6 Dec,2021,23:00,180.44,456.4558227,100.0974917,163.8333333,0.015384615
6 Dec,2021,12:00 MN,180.43,456.2264642,62.34486389,126.0555556,0
7 Dec,2021,01:00,180.42,455.9971963,57.64779167,121.3333333,0
7 Dec,2021,02:00,180.41,455.7680189,44.06183056,107.7222222,0
7 Dec,2021,03:00,180.4,455.538932,64.08698056,127.7222222,0
7 Dec,2021,04:00,180.4,455.538932,138.5555556,138.5555556,0.04
7 Dec,2021,05:00,180.4,455.538932,119.6666667,119.6666667,0.08
7 Dec,2021,06:00,180.39,455.3099357,86.88990833,150.5,0.08
7 Dec,2021,07:00,180.38,455.0810299,109.4150583,173,0.06
7 Dec,2021,08:00,180.37,454.8522146,59.99576389,123.5555556,0.044444444
7 Dec,2021,09:00,180.36,454.6234899,57.52091389,121.0555556,0.04
7 Dec,2021,10:00,180.35,454.3948557,91.99050833,155.5,0.02
7 Dec,2021,11:00,180.34,454.1663121,95.07121389,158.5555556,0.06
7 Dec,2021,12:00 NN,180.33,453.937859,62.31858611,125.7777778,0.08
7 Dec,2021,13:00,180.32,453.7094965,72.89929167,136.3333333,0.16
7 Dec,2021,14:00,180.31,453.4812245,97.92444167,161.3333333,1.12
7 Dec,2021,15:00,180.3,453.253043,111.8384806,175.2222222,0.22
7 Dec,2021,16:00,180.29,453.0249521,93.25251944,156.6111111,0
7 Dec,2021,17:00,180.27,452.5690418,89.96937778,216.6111111,0
7 Dec,2021,18:00,180.26,452.3412225,46.93908056,110.2222222,0.02
7 Dec,2021,19:00,180.25,452.1134937,89.74200833,153,0
7 Dec,2021,20:00,180.24,451.8858555,22.54493611,85.77777778,0.04
7 Dec,2021,21:00,180.24,451.8858555,85.44444444,85.44444444,0
7 Dec,2021,22:00,180.24,451.8858555,99.33333333,99.33333333,0.02
7 Dec,2021,23:00,180.23,451.6583078,95.57008611,158.7777778,0.02
7 Dec,2021,12:00 MN,180.22,451.4308507,91.70634722,154.8888889,0
8 Dec,2021,01:00,180.2,450.976208,-18.06741111,108.2222222,0
8 Dec,2021,02:00,180.2,450.976208,135.4444444,135.4444444,0
8 Dec,2021,03:00,180.2,450.976208,147.9444444,147.9444444,0
8 Dec,2021,04:00,180.18,450.5219275,18.69985556,144.8888889,0
8 Dec,2021,05:00,180.17,450.294923,119.8876528,182.9444444,0
8 Dec,2021,06:00,180.15,449.8411857,66.90631111,192.9444444,0
8 Dec,2021,07:00,180.13,449.3878106,54.23246667,180.17,0
8 Dec,2021,08:00,180.12,449.1612589,88.62895833,151.56,0
8 Dec,2021,09:00,180.11,448.9347977,105.8741083,168.78,0
8 Dec,2021,10:00,180.1,448.708427,67.00925833,129.89,0
8 Dec,2021,11:00,180.1,448.708427,116.83,116.83,0
8 Dec,2021,12:00 NN,180.09,448.4821469,38.70440833,101.56,0
8 Dec,2021,13:00,180.09,448.4821469,101.28,101.28,0
8 Dec,2021,14:00,180.08,448.2559573,82.99955833,145.83,0.06
8 Dec,2021,15:00,180.07,448.0298582,79.80581944,142.6111111,0
8 Dec,2021,16:00,180.06,447.8038497,86.21985833,149,0.14
8 Dec,2021,17:00,180.05,447.5779317,62.63389722,125.3888889,0.04
8 Dec,2021,18:00,180.05,447.5779317,122.6111111,122.6111111,0.18
8 Dec,2021,19:00,180.05,447.5779317,120.6666667,120.6666667,0
8 Dec,2021,20:00,180.04,447.3521043,91.27015833,154,0.04
8 Dec,2021,21:00,180.04,447.3521043,136.7777778,136.7777778,0.06
8 Dec,2021,22:00,180.03,447.1263674,71.29530833,134,0
8 Dec,2021,23:00,180.02,446.9007211,57.15379167,119.8333333,0
8 Dec,2021,12:00 MN,180.01,446.6751653,70.512275,133.1666667,0
9 Dec,2021,01:00,180.01,446.6751653,115.1111111,115.1111111,0
9 Dec,2021,02:00,180,446.4497,110.8152028,173.4444444,0
9 Dec,2021,03:00,179.98,445.9990411,44.6503,169.8333333,0
9 Dec,2021,04:00,179.96,445.5487443,93.36201111,218.4444444,0
9 Dec,2021,05:00,179.95,445.3237317,100.3853972,162.8888889,0
9 Dec,2021,06:00,179.93,444.8739782,115.7351333,240.6666667,0
9 Dec,2021,07:00,179.91,444.4245869,46.39128889,171.2222222,0.02
9 Dec,2021,08:00,179.9,444.200027,83.01225833,145.39,0.022222222
9 Dec,2021,09:00,179.89,443.9755577,101.3674083,163.72,0
9 Dec,2021,10:00,179.88,443.7511789,82.50255833,144.83,0
9 Dec,2021,11:00,179.86,443.3026929,86.09056667,210.67,0
9 Dec,2021,12:00 NN,179.83,442.630643,93.149475,279.83,0
9 Dec,2021,13:00,179.81,442.1830625,57.45206667,181.78,0
9 Dec,2021,14:00,179.79,441.7358441,53.38266667,177.61,0
9 Dec,2021,15:00,179.78,441.5123707,118.590725,180.6666667,0.12
9 Dec,2021,16:00,179.77,441.2889878,103.615875,165.6666667,0.02
9 Dec,2021,17:00,179.75,440.8424937,31.36275556,155.3888889,0
9 Dec,2021,18:00,179.73,440.3963618,89.51891111,213.4444444,0
9 Dec,2021,19:00,179.7,439.727843,34.68921389,220.3888889,0.422222222
9 Dec,2021,20:00,179.69,439.5051845,128.2615194,190.1111111,0.133333333
9 Dec,2021,21:00,179.67,439.060139,59.82071111,183.4444444,0.066666667
9 Dec,2021,22:00,179.65,438.6154557,35.75464444,159.2777778,0.022222222
9 Dec,2021,23:00,179.65,438.6154557,112.8888889,112.8888889,0.022222222
9 Dec,2021,12:00 MN,179.65,438.6154557,117.6111111,117.6111111,0
10 Dec,2021,01:00,179.64,438.3932499,16.442825,78.16666667,0
10 Dec,2021,02:00,179.64,438.3932499,99.55555556,99.55555556,0
10 Dec,2021,03:00,179.64,438.3932499,66.5,66.5,0.022222222
10 Dec,2021,04:00,179.64,438.3932499,74.83333333,74.83333333,0
10 Dec,2021,05:00,179.64,438.3932499,80.11111111,80.11111111,0
10 Dec,2021,06:00,179.64,438.3932499,104,104,0
10 Dec,2021,07:00,179.64,438.3932499,132.3333333,132.3333333,0.066666667
10 Dec,2021,08:00,179.63,438.1711346,56.74575278,118.4444444,0
10 Dec,2021,09:00,179.62,437.9491099,68.71534722,130.3888889,0.022222222
10 Dec,2021,10:00,179.6,437.505332,1.5617,124.8333333,0.022222222
10 Dec,2021,11:00,179.59,437.2835789,65.45746389,127.0555556,0
10 Dec,2021,12:00 NN,179.59,437.2835789,128.2222222,128.2222222,0
10 Dec,2021,13:00,179.58,437.0619163,65.81594722,127.3888889,0
10 Dec,2021,14:00,179.57,436.8403442,81.118875,142.6666667,0
10 Dec,2021,15:00,179.56,436.6188627,70.03291389,131.5555556,0
10 Dec,2021,16:00,179.55,436.3974717,77.83584167,139.3333333,0
10 Dec,2021,17:00,179.55,436.3974717,92.94444444,92.94444444,0
10 Dec,2021,18:00,179.54,436.1761713,69.24988056,130.7222222,0
10 Dec,2021,19:00,179.53,435.9549614,66.219475,127.6666667,0
10 Dec,2021,20:00,179.53,435.9549614,114.0555556,114.0555556,0
10 Dec,2021,21:00,179.52,435.7338421,54.85573611,116.2777778,0
10 Dec,2021,22:00,179.51,435.5128133,47.10310833,108.5,0
10 Dec,2021,23:00,179.5,435.291875,50.18381389,111.5555556,0
10 Dec,2021,12:00 MN,179.49,435.0710273,57.98674167,119.3333333,0
11 Dec,2021,01:00,179.49,435.0710273,129.6111111,129.6111111,0
11 Dec,2021,02:00,179.49,435.0710273,104.3333333,104.3333333,0
11 Dec,2021,03:00,179.48,434.8502701,80.78966944,142.1111111,0
11 Dec,2021,04:00,179.47,434.6296034,67.48148611,128.7777778,0
11 Dec,2021,05:00,179.45,434.1885417,44.59397778,167.1111111,0
11 Dec,2021,06:00,179.43,433.7478422,26.08346667,148.5,0
11 Dec,2021,07:00,179.41,433.3075049,48.96184444,171.2777778,0
11 Dec,2021,08:00,179.4,433.087472,91.82420278,152.9444444,0.075
11 Dec,2021,09:00,179.38,432.6476779,53.83496667,176,0.044444444
11 Dec,2021,10:00,179.37,432.4279166,89.67743056,150.7222222,0
11 Dec,2021,11:00,179.35,431.9886657,51.48586667,173.5,0
11 Dec,2021,12:00 NN,179.35,431.9886657,139.0555556,139.0555556,0
11 Dec,2021,13:00,179.33,431.549777,14.36424444,136.2777778,0.022222222
11 Dec,2021,14:00,179.32,431.3304685,91.19206944,152.1111111,0
11 Dec,2021,15:00,179.31,431.1112505,84.82833056,145.7222222,0
11 Dec,2021,16:00,179.3,430.892123,70.40903611,131.2777778,0
11 Dec,2021,17:00,179.29,430.6730861,117.9341861,178.7777778,0.044444444
11 Dec,2021,18:00,179.28,430.4541397,92.68155833,153.5,0.044444444
11 Dec,2021,19:00,179.27,430.2352838,66.04004167,126.8333333,0
11 Dec,2021,20:00,179.25,429.7978437,46.71108889,168.2222222,0
11 Dec,2021,21:00,179.24,429.5792595,106.1154917,166.8333333,0
11 Dec,2021,22:00,179.23,429.3607658,77.80730833,138.5,0
11 Dec,2021,23:00,179.22,429.1423627,84.22134722,144.8888889,0
11 Dec,2021,12:00 MN,179.2,428.705828,12.79592222,134.0555556,0.111111111
12 Dec,2021,01:00,179.19,428.4876965,121.2412417,181.8333333,0.066666667
12 Dec,2021,02:00,179.18,428.2696555,77.65528056,138.2222222,0.044444444
12 Dec,2021,03:00,179.16,427.8338451,51.88601111,172.9444444,0.022222222
12 Dec,2021,04:00,179.13,427.1808086,37.37875278,218.7777778,0.088888889
12 Dec,2021,05:00,179.1,426.528587,30.38288056,211.5555556,0
12 Dec,2021,06:00,179.09,426.3113609,135.6594083,196,0
12 Dec,2021,07:00,179.08,426.0942253,64.851225,125.1666667,0
12 Dec,2021,08:00,179.06,425.6602257,36.55567778,157.1111111,0
12 Dec,2021,09:00,179.04,425.2265883,37.76738889,158.2222222,0
12 Dec,2021,10:00,179.03,425.0099054,90.81030833,151,0
12 Dec,2021,11:00,179.01,424.5768113,0.140511111,120.4444444,0
12 Dec,2021,12:00 NN,179,424.3604,86.44131389,146.5555556,0
12 Dec,2021,13:00,178.99,424.1440793,77.29979722,137.3888889,0.111111111
12 Dec,2021,14:00,178.98,423.9278491,50.93605833,111,0
12 Dec,2021,15:00,178.97,423.7117094,92.07231944,152.1111111,0
12 Dec,2021,16:00,178.96,423.4956603,90.70858056,150.7222222,0
